# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Tue Oct 24 16:01:29 CEST 2023
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 4.00000 9.0000000000 2.6246829947    8.995  3.022  3.6717  2.009    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.784 -0.261 -1.286 -2.389 -3.006 -3.500 -4.232 -4.803 -4.886
0.0152 0.01508 4.00000 9.5170278549 2.6253312219    9.513  3.073  3.6726  1.986    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -2.912 -0.407 -1.421 -2.524 -3.138 -3.629 -4.358 -4.925 -5.007
0.0152 0.01508 4.00000 10.0000000000 2.6258676431    9.998  3.132  3.6732  1.951    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.060 -0.569 -1.570 -2.677 -3.288 -3.778 -4.503 -5.065 -5.148
0.0152 0.01508 4.00000 10.3715019226 2.6262414003   10.371  3.172  3.6739  1.930    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.160 -0.686 -1.676 -2.782 -3.391 -3.879 -4.601 -5.159 -5.242
0.0152 0.01508 4.00000 10.8502187729 2.6266798923   10.851  3.250  3.6747  1.874    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.355 -0.902 -1.874 -2.985 -3.592 -4.076 -4.795 -5.345 -5.429
0.0152 0.01508 4.00000 11.0000000000 2.6268081058   11.001  3.277  3.6750  1.854    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.423 -0.977 -1.943 -3.056 -3.661 -4.144 -4.862 -5.409 -5.494
0.0152 0.01508 4.00000 11.4307298660 2.6271553752   11.432  3.351  3.6759  1.800    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.609 -1.177 -2.132 -3.249 -3.852 -4.332 -5.045 -5.587 -5.672
0.0152 0.01508 4.00000 11.7825136185 2.6274174398   11.784  3.436  3.6770  1.734    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.819 -1.378 -2.345 -3.465 -4.066 -4.545 -5.255 -5.792 -5.876
0.0152 0.01508 4.00000 12.0000000000 2.6275706487   12.001  3.499  3.6781  1.683    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.710e-03 7.399e-04 6.720e-03 -1.000 1.527e-02 -3.976 -1.533 -2.507 -3.628 -4.228 -4.705 -5.411 -5.945 -6.028
0.0152 0.01508 4.00000 12.0891723633 2.6276316370   12.090  3.526  3.6785  1.661    0  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.711e-03 7.400e-04 6.720e-03 -1.000 1.527e-02 -4.044 -1.599 -2.577 -3.697 -4.297 -4.774 -5.478 -6.011 -6.093
0.0152 0.01508 4.00000 12.3118209839 2.6277794890   12.311  3.594  3.6803  1.608    0  0.000  0.539     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.716e-03 7.401e-04 6.720e-03 -1.000 1.527e-02 -4.214 -1.774 -2.757 -3.876 -4.473 -4.948 -5.645 -6.173 -6.254
0.0152 0.01508 4.00000 12.5341644287 2.6279211263   12.532  3.657  3.6830  1.563    0  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.720e-03 7.402e-04 6.720e-03 -1.000 1.527e-02 -4.372 -1.951 -2.935 -4.046 -4.639 -5.110 -5.798 -6.319 -6.397
0.0152 0.01508 4.00000 12.7605428696 2.6280595179   12.758  3.715  3.6885  1.534    0  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.724e-03 7.403e-04 6.720e-03 -1.000 1.527e-02 -4.519 -2.182 -3.131 -4.219 -4.800 -5.262 -5.929 -6.436 -6.509
0.0152 0.01508 4.00000 12.9595746994 2.6281766097   12.956  3.761  3.6959  1.525    0  0.000  0.541     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.728e-03 7.404e-04 6.719e-03 -1.000 1.527e-02 -4.632 -2.443 -3.318 -4.370 -4.931 -5.380 -6.018 -6.504 -6.572
0.0152 0.01508 4.00000 13.1338920593 2.6282758163   13.129  3.794  3.7044  1.532    0  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.731e-03 7.405e-04 6.719e-03 -1.000 1.527e-02 -4.716 -2.691 -3.484 -4.493 -5.032 -5.465 -6.072 -6.534 -6.599
0.0152 0.01508 4.00000 13.3372678757 2.6283877995   13.331  3.827  3.7156  1.551    0  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.734e-03 7.406e-04 6.719e-03 -1.000 1.527e-02 -4.797 -2.979 -3.674 -4.622 -5.132 -5.544 -6.112 -6.541 -6.604
0.0152 0.01508 4.00000 13.5729274750 2.6285127440   13.566  3.857  3.7291  1.582    0  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.738e-03 7.407e-04 6.719e-03 -1.000 1.527e-02 -4.871 -3.285 -3.876 -4.749 -5.223 -5.610 -6.133 -6.525 -6.586
0.0152 0.01508 4.00000 13.8132534027 2.6286351265   13.805  3.880  3.7424  1.620    0  0.000  0.544     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.743e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -4.929 -3.550 -4.054 -4.853 -5.291 -5.653 -6.135 -6.491 -6.549
0.0152 0.01508 4.00000 14.0000000000 2.6287268957   13.992  3.895  3.7521  1.649    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -4.967 -3.733 -4.176 -4.919 -5.332 -5.675 -6.129 -6.460 -6.515
0.0152 0.01508 4.00000 14.2636489868 2.6288517628   14.257  3.922  3.7669  1.690    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -5.034 -4.001 -4.368 -5.026 -5.399 -5.713 -6.127 -6.422 -6.472
0.0152 0.01508 4.00000 14.4831867218 2.6289517588   14.478  3.944  3.7793  1.724    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -5.090 -4.215 -4.533 -5.113 -5.450 -5.736 -6.115 -6.379 -6.426
0.0152 0.01508 4.00000 14.7585182190 2.6290723449   14.754  3.972  3.7948  1.767    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -5.159 -4.443 -4.718 -5.210 -5.505 -5.759 -6.100 -6.330 -6.371
0.0152 0.01508 4.00000 15.0909099579 2.6292112008   15.088  4.004  3.8132  1.817    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -5.240 -4.673 -4.921 -5.319 -5.566 -5.785 -6.081 -6.274 -6.309
0.0152 0.01508 4.00000 15.3896846771 2.6293301445   15.389  4.034  3.8295  1.861    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -5.315 -4.851 -5.089 -5.412 -5.620 -5.807 -6.065 -6.225 -6.256
0.0152 0.01508 4.00000 15.6964502335 2.6294468672   15.697  4.065  3.8462  1.905    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -5.393 -5.022 -5.255 -5.500 -5.669 -5.824 -6.047 -6.177 -6.205
0.0152 0.01508 4.00000 16.0000000000 2.6295573144   16.002  4.097  3.8627  1.947    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -5.474 -5.188 -5.412 -5.585 -5.715 -5.841 -6.029 -6.133 -6.157
0.0152 0.01508 4.00000 16.2110805511 2.6296313190   16.211  4.118  3.8734  1.975    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -5.526 -5.291 -5.500 -5.635 -5.744 -5.852 -6.018 -6.106 -6.127
0.0152 0.01508 4.00000 16.5953006744 2.6297604855   16.593  4.158  3.8928  2.023    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -5.625 -5.476 -5.644 -5.721 -5.796 -5.874 -6.000 -6.064 -6.080
0.0152 0.01508 4.00000 16.9286746979 2.6298671125   16.924  4.192  3.9095  2.065    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -5.710 -5.628 -5.743 -5.780 -5.831 -5.889 -5.983 -6.030 -6.041
0.0152 0.01508 4.00000 17.2653808594 2.6299700128   17.258  4.226  3.9263  2.106    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -5.794 -5.765 -5.819 -5.824 -5.858 -5.899 -5.963 -5.997 -6.003
0.0152 0.01508 4.00000 17.6624298096 2.6300855761   17.652  4.264  3.9457  2.156    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -5.890 -5.898 -5.876 -5.858 -5.879 -5.905 -5.937 -5.960 -5.959
0.0152 0.01508 4.00000 18.0000000000 2.6301792302   17.989  4.296  3.9621  2.197    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -5.970 -5.992 -5.908 -5.875 -5.890 -5.906 -5.914 -5.928 -5.921
0.0152 0.01508 4.00000 18.2360305786 2.6302423502   18.226  4.317  3.9728  2.225    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.023 -6.049 -5.925 -5.884 -5.896 -5.906 -5.898 -5.908 -5.898
0.0152 0.01508 4.00000 18.6053619385 2.6303374320   18.596  4.350  3.9893  2.266    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.106 -6.132 -5.947 -5.896 -5.903 -5.905 -5.874 -5.877 -5.863
0.0152 0.01508 4.00000 18.9792537689 2.6304293659   18.971  4.384  4.0058  2.307    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.190 -6.210 -5.967 -5.906 -5.909 -5.903 -5.852 -5.849 -5.831
0.0152 0.01508 4.00000 19.3575668335 2.6305182423   19.351  4.418  4.0222  2.347    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.276 -6.285 -5.985 -5.915 -5.914 -5.901 -5.832 -5.823 -5.801
0.0152 0.01508 4.00000 19.8042163849 2.6306181626   19.799  4.460  4.0414  2.392    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.380 -6.368 -6.008 -5.927 -5.921 -5.900 -5.810 -5.795 -5.770
0.0152 0.01508 4.00000 20.0000000000 2.6306603470   19.996  4.479  4.0497  2.411    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.427 -6.404 -6.018 -5.933 -5.925 -5.900 -5.802 -5.784 -5.757
0.0152 0.01508 4.00000 20.1627502441 2.6306946976   20.159  4.494  4.0560  2.424    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.465 -6.431 -6.027 -5.939 -5.929 -5.902 -5.798 -5.778 -5.750
0.0152 0.01508 4.00000 20.4841022491 2.6307606837   20.481  4.525  4.0683  2.450    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.542 -6.486 -6.047 -5.953 -5.939 -5.907 -5.791 -5.768 -5.738
0.0152 0.01508 4.00000 20.7587928772 2.6308152298   20.756  4.551  4.0788  2.471    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.609 -6.529 -6.066 -5.966 -5.948 -5.911 -5.787 -5.760 -5.728
0.0152 0.01508 4.00000 20.9872207642 2.6308593411   20.985  4.574  4.0876  2.488    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.665 -6.567 -6.080 -5.975 -5.955 -5.915 -5.783 -5.754 -5.721
0.0152 0.01508 4.00000 21.2608623505 2.6309107512   21.259  4.601  4.0981  2.509    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.734 -6.610 -6.096 -5.987 -5.964 -5.920 -5.779 -5.747 -5.712
0.0152 0.01508 4.00000 21.4886169434 2.6309523940   21.487  4.624  4.1069  2.526    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.791 -6.644 -6.109 -5.995 -5.970 -5.923 -5.775 -5.741 -5.704
0.0152 0.01508 4.00000 21.7617683411 2.6310010176   21.760  4.651  4.1174  2.546    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.858 -6.682 -6.123 -6.005 -5.976 -5.925 -5.769 -5.732 -5.693
0.0152 0.01508 4.00000 22.0350322723 2.6310482767   22.034  4.678  4.1280  2.567    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.924 -6.717 -6.135 -6.012 -5.981 -5.925 -5.761 -5.722 -5.681
0.0152 0.01508 4.00000 22.3087902069 2.6310942886   22.309  4.703  4.1385  2.589    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -6.989 -6.750 -6.146 -6.017 -5.983 -5.924 -5.751 -5.709 -5.667
0.0152 0.01508 4.00000 22.5375766754 2.6311317575   22.537  4.724  4.1472  2.607    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.041 -6.776 -6.153 -6.020 -5.983 -5.921 -5.742 -5.698 -5.654
0.0152 0.01508 4.00000 22.8132781982 2.6311757634   22.813  4.748  4.1576  2.630    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.55e-28      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.101 -6.803 -6.159 -6.022 -5.982 -5.916 -5.729 -5.682 -5.636
0.0152 0.01508 4.00000 23.0442638397 2.6312117014   23.045  4.768  4.1663  2.650    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.02e-23      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.150 -6.824 -6.163 -6.022 -5.979 -5.910 -5.717 -5.668 -5.620
0.0152 0.01508 4.00000 23.2765865326 2.6312470212   23.278  4.787  4.1749  2.670    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.48e-19      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.197 -6.843 -6.165 -6.020 -5.975 -5.902 -5.703 -5.652 -5.603
0.0152 0.01508 4.00000 23.5575389862 2.6312886657   23.559  4.809  4.1851  2.694    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.13e-18      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.252 -6.863 -6.166 -6.017 -5.969 -5.892 -5.686 -5.632 -5.582
0.0152 0.01508 4.00000 23.7938003540 2.6313228118   23.795  4.826  4.1936  2.715    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.13e-17      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.296 -6.879 -6.166 -6.013 -5.962 -5.882 -5.670 -5.615 -5.563
0.0152 0.01508 4.00000 24.0000000000 2.6313519822   24.001  4.841  4.2010  2.733    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.02e-17      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.334 -6.891 -6.165 -6.009 -5.956 -5.873 -5.656 -5.599 -5.545
0.0152 0.01508 4.00000 24.3239059448 2.6313966577   24.324  4.864  4.2113  2.757    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.24e-17      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.390 -6.912 -6.168 -6.006 -5.951 -5.864 -5.640 -5.580 -5.525
0.0152 0.01508 4.00000 24.7623615265 2.6314549969   24.760  4.894  4.2251  2.791    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.52e-17      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.464 -6.939 -6.170 -6.002 -5.942 -5.851 -5.618 -5.554 -5.497
0.0152 0.01508 4.00000 25.3034038544 2.6315237908   25.298  4.929  4.2419  2.832    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.91e-17      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.552 -6.968 -6.170 -5.996 -5.931 -5.834 -5.590 -5.522 -5.461
0.0152 0.01508 4.00000 25.7674427032 2.6315801546   25.760  4.958  4.2559  2.867    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.23e-17      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.625 -6.991 -6.170 -5.990 -5.921 -5.819 -5.565 -5.494 -5.430
0.0152 0.01508 4.00000 26.3410739899 2.6316466832   26.330  4.993  4.2730  2.910    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.67e-17      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.711 -7.017 -6.168 -5.981 -5.907 -5.799 -5.535 -5.459 -5.392
0.0152 0.01508 4.00000 26.8338279724 2.6317012277   26.820  5.021  4.2873  2.947    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.39e-17      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.782 -7.033 -6.166 -5.972 -5.894 -5.780 -5.507 -5.428 -5.358
0.0152 0.01508 4.00000 27.4437141418 2.6317656284   27.427  5.055  4.3045  2.992    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.26e-17      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.866 -7.058 -6.162 -5.962 -5.879 -5.760 -5.476 -5.392 -5.319
0.0152 0.01508 4.00000 28.0000000000 2.6318215644   27.983  5.084  4.3199  3.033    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-17      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.939 -7.078 -6.156 -5.951 -5.866 -5.743 -5.449 -5.362 -5.285
0.0152 0.01508 4.00000 28.0750141144 2.6318289125   28.058  5.087  4.3219  3.038    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.71e-17      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -7.949 -7.080 -6.155 -5.950 -5.864 -5.740 -5.445 -5.357 -5.281
0.0152 0.01508 4.00000 28.6191978455 2.6318808948   28.601  5.113  4.3363  3.079    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.28e-13      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -8.013 -7.093 -6.145 -5.935 -5.846 -5.719 -5.416 -5.325 -5.246
0.0152 0.01508 4.00000 29.2959270477 2.6319424504   29.277  5.144  4.3537  3.128    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -6.4e-08      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -8.089 -7.129 -6.155 -5.938 -5.846 -5.717 -5.404 -5.312 -5.229
0.0152 0.01508 4.00000 30.0000000000 2.6320031152   29.983  5.173  4.3712  3.178    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -2.4e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -8.163 -7.223 -6.227 -5.993 -5.896 -5.771 -5.447 -5.365 -5.276
0.0152 0.01508 4.00000 30.0102615356 2.6320039751   29.993  5.174  4.3714  3.179    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.41e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -8.164 -7.223 -6.227 -5.993 -5.896 -5.771 -5.447 -5.364 -5.276
0.0152 0.01508 4.00000 30.3725681305 2.6320339111   30.355  5.189  4.3794  3.201    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.04e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -8.202 -7.227 -6.223 -5.987 -5.888 -5.762 -5.438 -5.354 -5.264
0.0152 0.01508 4.00000 30.7433967590 2.6320637125   30.725  5.204  4.3874  3.223    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.8e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -8.240 -7.227 -6.217 -5.980 -5.881 -5.754 -5.427 -5.341 -5.250
0.0152 0.01508 4.00000 31.0601081848 2.6320885180   31.041  5.216  4.3943  3.243    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.53e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -8.270 -7.227 -6.211 -5.973 -5.874 -5.746 -5.416 -5.329 -5.236
0.0152 0.01508 4.00000 31.4521236420 2.6321184271   31.433  5.231  4.4027  3.267    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.03e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -8.307 -7.226 -6.203 -5.964 -5.863 -5.733 -5.397 -5.309 -5.215
0.0152 0.01508 4.00000 31.8638095856 2.6321489277   31.844  5.246  4.4115  3.293    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.24e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -8.344 -7.224 -6.194 -5.951 -5.847 -5.712 -5.368 -5.277 -5.182
0.0152 0.01508 4.00000 32.2353286743 2.6321756848   32.214  5.259  4.4194  3.317    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -3.2e-07      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 -8.376 -7.221 -6.184 -5.936 -5.829 -5.690 -5.339 -5.245 -5.148
